whaleIDSp,whaleIDNumber,TL,LogTL,VGBm,LogVGBm,MW,LogMW,MR,LogMR,Species,Input,,MW,MR,VGB,Species
bp,891,17.35,1.239299479,8.95,0.951823035,33619.79176,4.526595019,1.06347,0.026725243,Fin Whale,2,,,,,
bp,892,15.85,1.200029267,8.95,0.951823035,26656.85836,4.425808964,1.06621,0.027842751,Fin Whale,2,,,,,
bp,893,16.5,1.217483944,8.92,0.950364854,29476.05247,4.469469321,1.06221,0.026210386,Fin Whale,2,,,,,
bp,894,16.5,1.217483944,8.9,0.949390007,29409.96267,4.468494473,1.05983,0.025236209,Fin Whale,2,,,,,
bp,895,16.2,1.209515015,8.9,0.949390007,28051.8679,4.447961785,1.06018,0.025379607,Fin Whale,2,,,,,
bp,896,16.35,1.213517757,8.85,0.946943271,28565.52135,4.455842155,1.05408,0.022873573,Fin Whale,2,,,,,
bp,897,16.5,1.217483944,8.8,0.944482672,29079.51365,4.463587139,1.04792,0.020328129,Fin Whale,2,,,,,
bp,898,16.5,1.217483944,8.8,0.944482672,29079.51365,4.463587139,1.04792,0.020328129,Fin Whale,2,,,,,
bp,899,16.25,1.210853365,8.78,0.943494516,27894.74171,4.445522344,1.04585,0.019469401,Fin Whale,2,,,,,
bp,900,16.1,1.206825876,8.75,0.942008053,27141.01828,4.433626138,1.04238,0.01802607,Fin Whale,2,,,,,
bp,901,15.75,1.197280558,8.75,0.942008053,25635.36459,4.408839498,1.04234,0.018009404,Fin Whale,2,,,,,
bp,902,15.75,1.197280558,8.75,0.942008053,25635.36459,4.408839498,1.04234,0.018009404,Fin Whale,2,,,,,
bp,903,16,1.204119983,8.7,0.939519253,26553.84622,4.424127436,1.03645,0.015548356,Fin Whale,2,,,,,
bp,904,16,1.204119983,8.7,0.939519253,26553.84622,4.424127436,1.03645,0.015548356,Fin Whale,2,,,,,
bp,905,15.75,1.197280558,8.7,0.939519253,25488.87679,4.406350698,1.03638,0.015519023,Fin Whale,2,,,,,
bp,906,15.55,1.191730393,8.7,0.939519253,24652.56835,4.391862172,1.03617,0.015431014,Fin Whale,2,,,,,
bp,907,16.1,1.206825876,8.67,0.938019097,26892.87182,4.429637182,1.03284,0.014033049,Fin Whale,2,,,,,
bp,908,15.95,1.202760687,8.65,0.937016107,26187.73734,4.418097976,1.03049,0.013043782,Fin Whale,2,,,,,
bp,909,16.2,1.209515015,8.63,0.936010796,27200.85618,4.434582574,1.02802,0.012001564,Fin Whale,2,,,,,
bp,910,16.1,1.206825876,8.6,0.934498451,26675.74368,4.426116536,1.02451,0.010516202,Fin Whale,2,,,,,
bp,911,15.55,1.191730393,8.6,0.934498451,24369.2055,4.38684137,1.02426,0.010410213,Fin Whale,2,,,,,
bp,912,16.28,1.211654401,8.58,0.933487288,27389.37706,4.437582155,1.022,0.009450896,Fin Whale,2,,,,,
bp,913,15.67,1.195068996,8.57,0.932980822,24776.83758,4.394045874,1.02083,0.008953425,Fin Whale,2,,,,,
bp,914,15.32,1.185258765,8.57,0.932980822,23353.77213,4.368357038,1.02029,0.00872363,Fin Whale,2,,,,,
bp,915,16.55,1.218797998,8.55,0.931966115,28473.83272,4.454445929,1.01807,0.00777764,Fin Whale,2,,,,,
bp,916,16,1.204119983,8.55,0.931966115,26096.02128,4.416574298,1.01858,0.007995144,Fin Whale,2,,,,,
bp,917,15.75,1.197280558,8.55,0.931966115,25049.4134,4.39879756,1.01851,0.007965297,Fin Whale,2,,,,,
bp,918,15.43,1.188365926,8.53,0.930949031,23685.42544,4.37448119,1.01574,0.006782555,Fin Whale,2,,,,,
bp,919,15.9,1.201397124,8.5,0.929418926,25524.66687,4.406960083,1.01262,0.005446501,Fin Whale,2,,,,,
bp,920,15.85,1.200029267,8.5,0.929418926,25316.56939,4.403404855,1.0126,0.005437923,Fin Whale,2,,,,,
bp,921,15.5,1.190331698,8.5,0.929418926,23883.69787,4.378101569,1.01228,0.005300656,Fin Whale,2,,,,,
bp,922,15.85,1.200029267,8.45,0.926856709,25167.6484,4.400842638,1.00665,0.002878498,Fin Whale,2,,,,,
bp,923,15.85,1.200029267,8.4,0.924279286,25018.7274,4.398265215,1.00069,0.00029956,Fin Whale,2,,,,,
bp,924,15.75,1.197280558,8.4,0.924279286,24609.95001,4.391110732,1.00064,0.00027786,Fin Whale,2,,,,,
bp,925,15.5,1.190331698,8.4,0.924279286,23602.71319,4.372961929,1.00037,0.000160659,Fin Whale,2,,,,,
bp,926,14.8,1.170261715,8.35,0.921686475,20769.85036,4.317433368,0.99247,-0.003282612,Fin Whale,2,,,,,
bp,927,15.43,1.188365926,8.33,0.920645001,23130.08135,4.36417716,0.99192,-0.003523353,Fin Whale,2,,,,,
bp,928,15.47,1.189490314,8.32,0.920123326,23259.60655,4.366602364,0.9908,-0.004014002,Fin Whale,2,,,,,
bp,929,15.3,1.184691431,8.3,0.919078092,22540.47855,4.352963132,0.9881,-0.005199101,Fin Whale,2,,,,,
bp,930,15.14,1.180125875,8.29,0.918554531,21898.62881,4.340416922,0.98651,-0.005898508,Fin Whale,2,,,,,
bp,931,15.25,1.183269844,8.25,0.916453949,22212.62006,4.346599788,0.98203,-0.007875245,Fin Whale,2,,,,,
bp,932,15.25,1.183269844,8.25,0.916453949,22212.62006,4.346599788,0.98203,-0.007875245,Fin Whale,2,,,,,
bp,933,15.25,1.183269844,8.25,0.916453949,22212.62006,4.346599788,0.98203,-0.007875245,Fin Whale,2,,,,,
bp,934,15.25,1.183269844,8.25,0.916453949,22212.62006,4.346599788,0.98203,-0.007875245,Fin Whale,2,,,,,
bp,935,15.9,1.201397124,8.2,0.913813852,24623.79627,4.391355009,0.97688,-0.010158782,Fin Whale,2,,,,,
bp,936,15.3,1.184691431,8.2,0.913813852,22268.90652,4.347698892,0.97619,-0.010465646,Fin Whale,2,,,,,
bp,937,15.2,1.181843588,8.2,0.913813852,21887.9101,4.340204296,0.97596,-0.010567982,Fin Whale,2,,,,,
bp,938,15.45,1.188928484,8.15,0.911157609,22707.24569,4.356164459,0.97052,-0.01299551,Fin Whale,2,,,,,
bp,939,15.05,1.1775365,8.15,0.911157609,21192.55259,4.32618327,0.96959,-0.013411872,Fin Whale,2,,,,,
bp,940,15.5,1.190331698,8.1,0.908485019,22759.75914,4.357167662,0.96465,-0.015630231,Fin Whale,2,,,,,
bp,941,15.25,1.183269844,8,0.903089987,21539.51037,4.333235827,0.95227,-0.021239897,Fin Whale,2,,,,,
bp,942,15,1.176091259,8,0.903089987,20620.25533,4.314294039,0.95159,-0.02155013,Fin Whale,2,,,,,
bp,943,14.48,1.160768562,7.98,0.902002891,18725.36715,4.272430342,0.94699,-0.023654607,Fin Whale,2,,,,,
bp,944,14.6,1.164352856,7.95,0.900367129,19071.12197,4.280376244,0.94404,-0.025009604,Fin Whale,2,,,,,
bp,945,14.2,1.152288344,7.95,0.900367129,17701.76826,4.248016651,0.94176,-0.02605976,Fin Whale,2,,,,,
bp,946,14.67,1.166430114,7.92,0.898725182,19243.1018,4.284275077,0.94081,-0.026498075,Fin Whale,2,,,,,
bp,947,15.2,1.181843588,7.9,0.897627091,21087.1329,4.324017535,0.94025,-0.026756658,Fin Whale,2,,,,,
bp,948,14.9,1.173186268,7.9,0.897627091,20004.92891,4.301137012,0.93935,-0.02717256,Fin Whale,2,,,,,
bp,949,14.85,1.171726454,7.9,0.897627091,19827.32783,4.297264187,0.93917,-0.027255789,Fin Whale,2,,,,,
bp,950,14.8,1.170261715,7.9,0.897627091,19650.51711,4.293373983,0.93898,-0.027343658,Fin Whale,2,,,,,
bp,951,14.8,1.170261715,7.9,0.897627091,19650.51711,4.293373983,0.93898,-0.027343658,Fin Whale,2,,,,,
bp,952,15.2,1.181843588,7.88,0.896526217,21033.74775,4.322916661,0.93787,-0.027857356,Fin Whale,2,,,,,
bp,953,14.7,1.167317335,7.85,0.894869657,19177.11948,4.282783374,0.93262,-0.030295275,Fin Whale,2,,,,,
bp,954,15.1,1.178976947,7.82,0.893206753,20513.38124,4.312037251,0.93047,-0.031297625,Fin Whale,2,,,,,
bp,955,14.52,1.161966616,7.82,0.893206753,18485.86914,4.266839874,0.92821,-0.032353757,Fin Whale,2,,,,,
bp,956,17.1,1.23299611,9.11,0.959518377,32982.61759,4.518285119,1.08336,0.034772796,Fin Whale,2,,,,,
bp,957,14.8,1.170261715,7.8,0.892094603,19401.77638,4.287841495,0.92709,-0.032878103,Fin Whale,2,,,,,
bp,958,14.6,1.164352856,7.8,0.892094603,18711.28948,4.272103718,0.92623,-0.033281157,Fin Whale,2,,,,,
bp,959,14.4,1.158362492,7.75,0.889301703,17917.69022,4.253282024,0.91927,-0.036556913,Fin Whale,2,,,,,
bp,960,15.2,1.181843588,7.71,0.887054378,20579.97401,4.313444822,0.91764,-0.037327664,Fin Whale,2,,,,,
bp,961,14.7,1.167317335,7.7,0.886490725,18810.67771,4.274404443,0.9148,-0.038673844,Fin Whale,2,,,,,
bp,962,14.6,1.164352856,7.7,0.886490725,18471.40115,4.26649984,0.91436,-0.038882781,Fin Whale,2,,,,,
bp,963,14.4,1.158362492,7.7,0.886490725,17802.09222,4.250471046,0.91334,-0.039367522,Fin Whale,2,,,,,
bp,964,15.1,1.178976947,7.65,0.883661435,20067.43817,4.302491934,0.91024,-0.040844084,Fin Whale,2,,,,,
bp,965,14.85,1.171726454,7.65,0.883661435,19199.88075,4.283298531,0.90945,-0.041221173,Fin Whale,2,,,,,
bp,966,14.45,1.159867847,7.65,0.883661435,17851.58689,4.251676828,0.90768,-0.042067234,Fin Whale,2,,,,,
bp,967,15.25,1.183269844,7.62,0.881954971,20516.38362,4.312100811,0.90704,-0.04237356,Fin Whale,2,,,,,
bp,968,16,1.204119983,8.7,0.939519253,26553.84622,4.424127436,1.03645,0.015548356,Fin Whale,2,,,,,
bp,969,14.8,1.170261715,7.55,0.877946952,18779.92458,4.273693844,0.89738,-0.047023614,Fin Whale,2,,,,,
bp,970,14.9,1.173186268,7.5,0.875061263,18992.02111,4.278571184,0.89179,-0.049737402,Fin Whale,2,,,,,
bp,971,14.1,1.149219113,7.5,0.875061263,16384.32399,4.214428527,0.8878,-0.051684859,Fin Whale,2,,,,,
bp,972,14,1.146128036,7.5,0.875061263,16071.86797,4.206066356,0.88711,-0.052022525,Fin Whale,2,,,,,
bp,973,13.9,1.1430148,7.5,0.875061263,15762.41331,4.197622711,0.88636,-0.052389851,Fin Whale,2,,,,,
bp,974,14.23,1.1532049,7.43,0.870988814,16638.25049,4.221107658,0.88034,-0.055349565,Fin Whale,2,,,,,
bp,975,13.55,1.131939295,7.4,0.86923172,14506.91826,4.161575164,0.87157,-0.059697727,Fin Whale,2,,,,,
bp,976,13.92,1.143639235,7.37,0.867467488,15549.78036,4.191724259,0.87115,-0.059907059,Fin Whale,2,,,,,
bp,977,13.9,1.1430148,7.3,0.86332286,15342.08229,4.185884308,0.86272,-0.064130134,Fin Whale,2,,,,,
bp,978,16.7,1.222716471,8.53,0.930949031,29072.12546,4.463476784,1.0154,0.006637159,Fin Whale,2,,,,,
bp,979,13.35,1.125481266,7.08,0.850033258,13323.6745,4.124624014,0.83198,-0.079887114,Fin Whale,2,,,,,
bp,980,12.75,1.105510185,6.35,0.802773725,10515.09828,4.021813336,0.73982,-0.130873932,Fin Whale,2,,,,,
mn,981,8.4,0.924279286,4.8,0.681241237,7153.82673,3.854538417,0.66497,-0.177197947,Humpback Whale,3,,,,,
mn,982,12.8,1.10720997,7.5,0.875061263,28769.07734,4.458925934,0.99381,-0.002696638,Humpback Whale,3,,,,,
mn,983,14.75,1.16879202,9.25,0.966141733,48289.45491,4.683852303,1.1954,0.077513251,Humpback Whale,3,,,,,
mn,984,13.1,1.117271296,8,0.903089987,32280.77206,4.508943913,1.05603,0.023676256,Humpback Whale,3,,,,,
mn,985,13,1.113943352,7.9,0.897627091,31348.24723,4.496213263,1.04416,0.018767052,Humpback Whale,3,,,,,
mn,986,12.55,1.098643726,7.35,0.866287339,27001.64418,4.43139021,0.97701,-0.010100991,Humpback Whale,3,,,,,
mn,987,9.92,0.996511672,5.44,0.7355989,11851.75331,4.073782603,0.74525,-0.127698015,Humpback Whale,3,,,,,
mn,988,12.7,1.103803721,7.35,0.866287339,27713.80228,4.442696114,0.97517,-0.010919668,Humpback Whale,3,,,,,
mn,989,11.5,1.06069784,6.9,0.838849091,20910.90416,4.320372812,0.92908,-0.031946889,Humpback Whale,3,,,,,
mn,990,9.55,0.980003372,5.45,0.736396502,10895.84151,4.037260777,0.74916,-0.125425419,Humpback Whale,3,,,,,
mn,991,8,0.903089987,4.62,0.664641976,6147.68425,3.788711554,0.64087,-0.193230058,Humpback Whale,3,,,,,
mn,992,9.83,0.992553518,5.23,0.718501689,11162.34893,4.047755594,0.71709,-0.144426334,Humpback Whale,3,,,,,
mn,993,13,1.113943352,7.3,0.86332286,28967.36769,4.461909032,0.96486,-0.015535698,Humpback Whale,3,,,,,
mn,994,14.07,1.148294097,8.34,0.921166051,39311.2154,4.594516471,1.08729,0.036345394,Humpback Whale,3,,,,,
mn,995,12.27,1.088844563,7.22,0.858537198,25242.44349,4.402131393,0.96309,-0.016333127,Humpback Whale,3,,,,,
mn,996,14.5,1.161368002,8,0.903089987,40248.98126,4.604754892,1.0372,0.015862508,Humpback Whale,3,,,,,
mn,997,9.93,0.996949248,5.49,0.739572344,11987.88455,4.078742552,0.75203,-0.123764834,Humpback Whale,3,,,,,
mn,998,10.95,1.039414119,6.3,0.799340549,17124.76626,4.233624652,0.85373,-0.068679457,Humpback Whale,3,,,,,
mn,999,9.7,0.986771734,5.65,0.752048448,11701.40177,4.068237891,0.77561,-0.1103566,Humpback Whale,3,,,,,
mn,1000,11.9,1.075546961,6.9,0.838849091,22551.408,4.353173662,0.92461,-0.034041414,Humpback Whale,3,,,,,
mn,1001,14.13,1.150142162,7.88,0.896526217,37487.24986,4.573883581,1.02653,0.011371646,Humpback Whale,3,,,,,
mn,1002,13.41,1.127428778,7.91,0.898176483,33587.65758,4.526179717,1.04002,0.017041691,Humpback Whale,3,,,,,
mn,1003,11.37,1.055760465,6.34,0.802089258,18736.06996,4.272678499,0.85499,-0.068038965,Humpback Whale,3,,,,,
mn,1004,12.28,1.089198367,7.38,0.868056362,25848.06395,4.412428019,0.98431,-0.006868103,Humpback Whale,3,,,,,
mn,1005,11.3,1.053078443,6.24,0.79518459,18189.80812,4.259828118,0.8422,-0.074584763,Humpback Whale,3,,,,,
mn,1006,13.16,1.119255889,7.96,0.900913068,32441.31786,4.511098488,1.04995,0.021168618,Humpback Whale,3,,,,,
mn,1007,11.6,1.064457989,6.68,0.824776462,20635.64364,4.314618019,0.89839,-0.046535091,Humpback Whale,3,,,,,
mn,1008,13.55,1.131939295,8.5,0.929418926,36918.32668,4.567242008,1.11559,0.047504613,Humpback Whale,3,,,,,
mn,1009,14.1,1.149219113,8.77,0.942999593,41529.41428,4.618355806,1.14291,0.058012033,Humpback Whale,3,,,,,
mn,1010,14.9,1.173186268,9.3,0.968482949,49622.65444,4.695679992,1.19954,0.079014735,Humpback Whale,3,,,,,
mn,1011,13.15,1.118925753,7.9,0.897627091,32143.4214,4.507092102,1.04217,0.017938567,Humpback Whale,3,,,,,
mn,1012,12.5,1.096910013,7.45,0.872156273,27130.47417,4.433457384,0.99092,-0.003961406,Humpback Whale,3,,,,,
mn,1013,14.85,1.171726454,8.55,0.931966115,45291.06605,4.656012543,1.10351,0.042776273,Humpback Whale,3,,,,,
mn,1014,13.55,1.131939295,8.55,0.931966115,37135.49331,4.569789197,1.12216,0.050054784,Humpback Whale,3,,,,,
mn,1015,10.5,1.021189299,6,0.77815125,14851.20581,4.171761717,0.81712,-0.087714159,Humpback Whale,3,,,,,
mn,1016,10,1,5.6,0.748188027,12423.16564,4.094232276,0.76657,-0.115448181,Humpback Whale,3,,,,,
mn,1017,12.8,1.10720997,7.71,0.887054378,29574.61151,4.470919048,1.02164,0.009297888,Humpback Whale,3,,,,,
mn,1018,14.53,1.162265614,8.73,0.941014244,44118.46732,4.644620417,1.1314,0.053616174,Humpback Whale,3,,,,,
mn,1019,11.27,1.051923916,6.27,0.797267541,18169.80665,4.259350306,0.84655,-0.072347386,Humpback Whale,3,,,,,
mn,1020,9.92,0.996511672,5.42,0.733999287,11808.18069,4.07218299,0.74251,-0.129297693,Humpback Whale,3,,,,,
mn,1021,11.8,1.071882007,6.42,0.807535028,20595.65082,4.31377552,0.86134,-0.064825384,Humpback Whale,3,,,,,
mn,1022,13.66,1.135450699,7.93,0.899273187,35053.74064,4.544734369,1.03931,0.016745106,Humpback Whale,3,,,,,
mn,1023,9.5,0.977723605,5.6,0.748188027,11063.24705,4.043882611,0.77011,-0.113447237,Humpback Whale,3,,,,,
mn,1024,9.9,0.995635195,5.3,0.72427587,11494.31691,4.060483167,0.72621,-0.138937775,Humpback Whale,3,,,,,
mn,1025,14.2,1.152288344,8.57,0.932980822,41208.7659,4.614989609,1.11541,0.047434534,Humpback Whale,3,,,,,
mn,1026,10.25,1.010723865,5.44,0.7355989,12757.17922,4.105754657,0.74281,-0.129122258,Humpback Whale,3,,,,,
mn,1027,12.72,1.104487111,7.54,0.877371346,28528.33703,4.455276457,1.00012,5.21E-05,Humpback Whale,3,,,,,
mn,1028,13.16,1.119255889,7.59,0.880241776,30933.36716,4.490427196,1.00115,0.000499152,Humpback Whale,3,,,,,
mn,1029,13.5,1.130333768,8.18,0.912753304,35243.74812,4.547082089,1.07428,0.03111749,Humpback Whale,3,,,,,
mn,1030,11.38,1.056142262,6.3,0.799340549,18654.16625,4.270775843,0.8495,-0.070836617,Humpback Whale,3,,,,,
mn,1031,10.72,1.030194785,6.05,0.781755375,15685.22047,4.195490627,0.82197,-0.085144033,Humpback Whale,3,,,,,
bb,1032,8.1,0.908485019,3.79,0.57863921,3402.16025,3.531754766,0.51425,-0.2888257,Minke Whale,4,,,,,
bb,1033,8.28,0.918030337,3.83,0.583198774,3600.56728,3.556370931,0.52256,-0.281863837,Minke Whale,4,,,,,
bb,1034,8.4,0.924279286,3.7,0.568201724,3585.02351,3.554492008,0.50664,-0.295300525,Minke Whale,4,,,,,
bb,1035,8.4,0.924279286,4.51,0.654176542,4369.85298,3.640466826,0.61755,-0.209327874,Minke Whale,4,,,,,
bb,1036,8.5,0.929418926,4.66,0.668385917,4628.69462,3.665458529,0.63996,-0.19384717,Minke Whale,4,,,,,
bb,1037,8,0.903089987,3.48,0.541579244,3043.3273,3.483348662,0.47071,-0.327246575,Minke Whale,4,,,,,
bb,1038,7.1,0.851258349,3.35,0.525044807,2277.26705,3.357413962,0.43925,-0.35728823,Minke Whale,4,,,,,
bb,1039,7.54,0.877371346,3.51,0.545307116,2709.47028,3.432884392,0.46759,-0.330134785,Minke Whale,4,,,,,
bb,1040,7.8,0.892094603,3.8,0.579783597,3150.69102,3.498405815,0.51068,-0.29185115,Minke Whale,4,,,,,
bb,1041,8.06,0.906335042,3.83,0.583198774,3402.46494,3.531793659,0.51903,-0.284807539,Minke Whale,4,,,,,
bb,1042,8.2,0.913813852,3.99,0.600972896,3675.26092,3.565288177,0.54307,-0.265144188,Minke Whale,4,,,,,
bb,1043,9.3,0.968482949,4.4,0.643452676,5275.66091,3.722276874,0.6176,-0.209292713,Minke Whale,4,,,,,
bb,1044,5.82,0.764922985,2.55,0.40654018,1134.68613,3.054875746,0.31615,-0.500106814,Minke Whale,4,,,,,
bb,1045,6.88,0.837588438,2.97,0.472756449,1888.62574,3.276145904,0.38613,-0.413266455,Minke Whale,4,,,,,
bb,1046,6.95,0.841984805,3.75,0.574031268,2436.39078,3.386746947,0.48887,-0.310806613,Minke Whale,4,,,,,
bb,1047,7.18,0.856124444,3.18,0.50242712,2213.59877,3.345098905,0.41821,-0.378605587,Minke Whale,4,,,,,
bb,1048,7.39,0.868644438,3.18,0.50242712,2352.74758,3.371575335,0.42141,-0.375295163,Minke Whale,4,,,,,
bb,1049,7.94,0.899820502,3.49,0.542825427,3004.10616,3.477715276,0.47116,-0.326831587,Minke Whale,4,,,,,
bb,1050,4.61,0.663700925,2.01,0.303196057,539.7365,2.732181788,0.23145,-0.635542815,Minke Whale,4,,,,,
bb,1051,5.54,0.743509765,2.42,0.383815366,968.50779,2.986103118,0.29562,-0.529266187,Minke Whale,4,,,,,
bb,1052,5.64,0.751279104,2.58,0.411619706,1073.08766,3.030635201,0.31688,-0.499105171,Minke Whale,4,,,,,
bb,1053,5.97,0.775974331,2.36,0.372912003,1109.03638,3.044945793,0.29479,-0.530487253,Minke Whale,4,,,,,
bb,1054,6.58,0.818225894,3.13,0.495544338,1810.45732,3.257788291,0.40197,-0.395806358,Minke Whale,4,,,,,
bb,1055,7.09,0.850646235,3,0.477121255,2033.26477,3.308193936,0.39321,-0.405375446,Minke Whale,4,,,,,
bb,1056,7.88,0.896526217,3.18,0.50242712,2693.90595,3.43038243,0.42848,-0.368069445,Minke Whale,4,,,,,
bb,1057,7.91,0.898176483,3.76,0.575187845,3210.83028,3.50661735,0.50712,-0.294889261,Minke Whale,4,,,,,
bb,1058,7.94,0.899820502,4.09,0.611723308,3520.5714,3.546613157,0.55216,-0.257935058,Minke Whale,4,,,,,
bb,1059,7.97,0.901458321,4.24,0.627365857,3678.7672,3.565702306,0.57296,-0.241875696,Minke Whale,4,,,,,
bb,1060,8.03,0.904715545,3.7,0.568201724,3261.29876,3.513390585,0.50094,-0.300214289,Minke Whale,4,,,,,
bb,1061,8.12,0.909556029,3.64,0.561101384,3284.49402,3.516468475,0.49421,-0.306088471,Minke Whale,4,,,,,
bb,1062,8.18,0.912753304,4.45,0.648360011,4077.99678,3.610446879,0.6053,-0.218029326,Minke Whale,4,,,,,
bb,1063,8.36,0.922206277,3.91,0.592176757,3750.73451,3.574116324,0.53476,-0.271841085,Minke Whale,4,,,,,
bb,1064,8.57,0.932980822,3.99,0.600972896,4031.94154,3.605514227,0.54906,-0.260380194,Minke Whale,4,,,,,
,,12.45,1.095169351,6.6,0.819543936,11545.57568,4.062415592,0.85247,-0.069320896,Sei Whale,5,,,,,
,,13.35,1.125481266,6.75,0.829303773,14204.95327,4.152439809,0.88559,-0.052767296,Sei Whale,5,,,,,
,,15,1.176091259,8.35,0.921686475,23718.69866,4.375090858,1.11485,0.047216438,Sei Whale,5,,,,,
,,13.3,1.123851641,7.4,0.86923172,15420.4883,4.188098126,0.97015,-0.013161112,Sei Whale,5,,,,,
,,14.45,1.159867847,7.85,0.894869657,20276.1724,4.306985975,1.04336,0.018434183,Sei Whale,5,,,,,
,,15.5,1.190331698,7.87,0.895974732,24281.87894,4.38528229,1.05412,0.022890053,Sei Whale,5,,,,,
,,14.95,1.174641193,8.3,0.919078092,23378.0949,4.368809117,1.10777,0.0444496,Sei Whale,5,,,,,
,,14.6,1.164352856,7.5,0.875061263,19889.96948,4.298634117,0.99818,-0.000791136,Sei Whale,5,,,,,
,,14.9,1.173186268,8.07,0.906873535,22538.01129,4.352915592,1.07667,0.032082612,Sei Whale,5,,,,,
,,13,1.113943352,7,0.84509804,13737.12775,4.137895937,0.91339,-0.039343747,Sei Whale,5,,,,,
,,15.1,1.178976947,8.3,0.919078092,23976.33972,4.379782883,1.10895,0.044911965,Sei Whale,5,,,,,
,,13.15,1.118925753,7.5,0.875061263,15170.19936,4.180991288,0.98101,-0.008326566,Sei Whale,5,,,,,
,,14.75,1.16879202,8.17,0.912222057,22238.33199,4.347102209,1.08872,0.036916201,Sei Whale,5,,,,,
,,14.55,1.162862993,8.1,0.908485019,21293.92906,4.328255803,1.07756,0.032441462,Sei Whale,5,,,,,
,,14.55,1.162862993,8.31,0.919601024,21845.99389,4.339371808,1.1055,0.043558747,Sei Whale,5,,,,,
,,15.37,1.186673867,8.73,0.941014244,26371.13803,4.421128872,1.16843,0.067602699,Sei Whale,5,,,,,
,,15.27,1.183839037,8.55,0.931966115,25406.35821,4.404942417,1.14363,0.058285539,Sei Whale,5,,,,,
,,14.42,1.15896526,8.19,0.913283902,21042.17637,4.323090656,1.08824,0.036724685,Sei Whale,5,,,,,
,,15.05,1.1775365,8.15,0.911157609,23346.39718,4.36821987,1.08853,0.036840403,Sei Whale,5,,,,,
,17.1,15.22,1.182414652,7.98,0.902002891,23517.32375,4.371387898,1.06705,0.02818477,Sei Whale,5,,,,,
,10.45,13.67,1.135768515,7.92,0.898725182,17729.66209,4.248700458,1.04366,0.018559039,Sei Whale,5,,,,,
,,14.83,1.171141151,8.1,0.908485019,22353.01157,4.349336043,1.08009,0.033459945,Sei Whale,5,,,,,
,,13.29,1.123524981,7.2,0.857332496,14974.15935,4.17534245,0.94379,-0.025124629,Sei Whale,5,,,,,
,,13.78,1.139249218,7.99,0.902546779,18262.47531,4.261559642,1.05434,0.022980683,Sei Whale,5,,,,,
,,13.76,1.138618434,7.75,0.889301703,17647.30337,4.246678352,1.02242,0.009629336,Sei Whale,5,,,,,
,,13.74,1.137986733,7.35,0.866287339,16673.41978,4.222024684,0.96941,-0.013492505,Sei Whale,5,,,,,
,,14.04,1.147367108,7.69,0.88592634,18447.34923,4.26593397,1.01784,0.007679514,Sei Whale,5,,,,,
,,14.04,1.147367108,7.72,0.8876173,18519.31548,4.26762493,1.02181,0.009370149,Sei Whale,5,,,,,
,,13.91,1.14332713,7.63,0.882524538,17868.91818,4.25209826,1.00841,0.003637144,Sei Whale,5,,,,,
,,15.95,1.202760687,9.21,0.96425963,30525.13214,4.484657553,1.23635,0.092141433,Sei Whale,5,,,,,
,,14.05,1.147676324,7.7,0.886490725,18505.2856,4.267295792,1.01928,0.008293503,Sei Whale,5,,,,,
,,14.77,1.169380495,8.15,0.911157609,22260.47023,4.347534334,1.08624,0.035925791,Sei Whale,5,,,,,
,,14.1,1.149219113,7.9,0.897627091,19160.56855,4.282408392,1.04632,0.019664527,Sei Whale,5,,,,,
,,14.8,1.170261715,8.3,0.919078092,22787.40388,4.35769485,1.10649,0.043947493,Sei Whale,5,,,,,
,,15.1,1.178976947,7.8,0.892094603,22531.98191,4.352799394,1.04215,0.017930233,Sei Whale,5,,,,,
,,11.97,1.07809415,6.74,0.828659897,10604.28068,4.025481214,0.86125,-0.064870765,Sei Whale,5,,,,,
,,14.42,1.15896526,7.9,0.897627091,20297.0932,4.307433846,1.04971,0.021069335,Sei Whale,5,,,,,
,,14.55,1.162862993,7.85,0.894869657,20636.70903,4.314640441,1.0443,0.018825278,Sei Whale,5,,,,,
,,16.15,1.208172527,8.88,0.948412966,30358.43054,4.482279316,1.19301,0.076644084,Sei Whale,5,,,,,
,,14.8,1.170261715,8,0.903089987,21963.76278,4.341706744,1.0665,0.02796086,Sei Whale,5,,,,,
,,14.6,1.164352856,7.85,0.894869657,20818.16806,4.31844251,1.04476,0.019016537,Sei Whale,5,,,,,
,,11.3,1.053078443,6.3,0.799340549,8462.53598,3.927500528,0.79028,-0.102219009,Sei Whale,5,,,,,
,,12.5,1.096910013,7,0.84509804,12377.38829,4.092629015,0.90505,-0.043327427,Sei Whale,5,,,,,
,,12.3,1.089905111,6.75,0.829303773,11429.97981,4.058045463,0.8691,-0.06093025,Sei Whale,5,,,,,
,,14.62,1.164947373,8.1,0.908485019,21556.29157,4.333574049,1.07822,0.032707383,Sei Whale,5,,,,,
,,14.8,1.170261715,8.42,0.925312091,23116.86032,4.363928849,1.12249,0.050182481,Sei Whale,5,,,,,
,,13.75,1.138302698,7.48,0.873901598,17000.39382,4.230458982,0.98668,-0.005823675,Sei Whale,5,,,,,
,,14.85,1.171726454,8.03,0.904715545,22235.8068,4.347052892,1.07092,0.029757029,Sei Whale,5,,,,,
,,15.55,1.191730393,8.67,0.938019097,26967.24847,4.430836637,1.16159,0.065052865,Sei Whale,5,,,,,
